,Sample_ID,SampleDate,Genus_type,Measured_number,Length_um,Width1_um,Width2_um,Diameter_col_um,Diameter_cell_um,Size_cat
1960,20210910-36-873,9/10/2021,Schroederia,N20,NA,NA,NA,NA,NA,
1961,20210910-36-873,9/10/2021,Solitary_Green,N1,NA,NA,NA,NA,5,
1962,20210910-36-873,9/10/2021,Solitary_Green,N2,NA,NA,NA,NA,5,
1963,20210910-36-873,9/10/2021,Solitary_Green,N3,NA,NA,NA,NA,5,
1964,20210910-36-873,9/10/2021,Solitary_Green,N4,NA,NA,NA,NA,5,
1965,20210910-36-873,9/10/2021,Solitary_Green,N5,NA,NA,NA,NA,5,
1966,20210910-36-873,9/10/2021,Solitary_Green,N6,NA,NA,NA,NA,5,
1967,20210910-36-873,9/10/2021,Solitary_Green,N7,NA,NA,NA,NA,5,
1968,20210910-36-873,9/10/2021,Solitary_Green,N8,NA,NA,NA,NA,5,
1969,20210910-36-873,9/10/2021,Solitary_Green,N9,NA,NA,NA,NA,5,
1970,20210910-36-873,9/10/2021,Solitary_Green,N10,NA,NA,NA,NA,5,
1971,20210910-36-873,9/10/2021,Solitary_Green,N11,NA,NA,NA,NA,7.5,
1972,20210910-36-873,9/10/2021,Solitary_Green,N12,NA,NA,NA,NA,7.5,
1973,20210910-36-873,9/10/2021,Solitary_Green,N13,NA,NA,NA,NA,7.5,
1974,20210910-36-873,9/10/2021,Solitary_Green,N14,NA,NA,NA,NA,5,
1975,20210910-36-873,9/10/2021,Solitary_Green,N15,NA,NA,NA,NA,5,
1976,20210910-36-873,9/10/2021,Solitary_Green,N16,NA,NA,NA,NA,5,
1977,20210910-36-873,9/10/2021,Solitary_Green,N17,NA,NA,NA,NA,5,
1978,20210910-36-873,9/10/2021,Solitary_Green,N18,NA,NA,NA,NA,5,
1979,20210910-36-873,9/10/2021,Solitary_Green,N19,NA,NA,NA,NA,5,
1980,20210910-36-873,9/10/2021,Solitary_Green,N20,NA,NA,NA,NA,7.5,
1981,20210910-36-873,9/10/2021,Spiny_Green,N1,NA,NA,NA,NA,12.5,
1982,20210910-36-873,9/10/2021,Spiny_Green,N2,NA,NA,NA,NA,10,
1983,20210910-36-873,9/10/2021,Spiny_Green,N3,NA,NA,NA,NA,NA,
1984,20210910-36-873,9/10/2021,Spiny_Green,N4,NA,NA,NA,NA,NA,
1985,20210910-36-873,9/10/2021,Spiny_Green,N5,NA,NA,NA,NA,NA,
1986,20210910-36-873,9/10/2021,Spiny_Green,N6,NA,NA,NA,NA,NA,
1987,20210910-36-873,9/10/2021,Spiny_Green,N7,NA,NA,NA,NA,NA,
1988,20210910-36-873,9/10/2021,Spiny_Green,N8,NA,NA,NA,NA,NA,
1989,20210910-36-873,9/10/2021,Spiny_Green,N9,NA,NA,NA,NA,NA,
1990,20210910-36-873,9/10/2021,Spiny_Green,N10,NA,NA,NA,NA,NA,
1991,20210910-36-873,9/10/2021,Spiny_Green,N11,NA,NA,NA,NA,NA,
1992,20210910-36-873,9/10/2021,Spiny_Green,N12,NA,NA,NA,NA,NA,
1993,20210910-36-873,9/10/2021,Spiny_Green,N13,NA,NA,NA,NA,NA,
1994,20210910-36-873,9/10/2021,Spiny_Green,N14,NA,NA,NA,NA,NA,
1995,20210910-36-873,9/10/2021,Spiny_Green,N15,NA,NA,NA,NA,NA,
1996,20210910-36-873,9/10/2021,Spiny_Green,N16,NA,NA,NA,NA,NA,
1997,20210910-36-873,9/10/2021,Spiny_Green,N17,NA,NA,NA,NA,NA,
1998,20210910-36-873,9/10/2021,Spiny_Green,N18,NA,NA,NA,NA,NA,
1999,20210910-36-873,9/10/2021,Spiny_Green,N19,NA,NA,NA,NA,NA,
2000,20210910-36-873,9/10/2021,Spiny_Green,N20,NA,NA,NA,NA,NA,
2001,20210910-36-873,9/10/2021,Chroomonas,N1,NA,NA,NA,NA,7.5,
2002,20210910-36-873,9/10/2021,Chroomonas,N2,NA,NA,NA,NA,5,
2003,20210910-36-873,9/10/2021,Chroomonas,N3,NA,NA,NA,NA,5,
2004,20210910-36-873,9/10/2021,Chroomonas,N4,NA,NA,NA,NA,7.5,
2005,20210910-36-873,9/10/2021,Chroomonas,N5,NA,NA,NA,NA,7.5,
2006,20210910-36-873,9/10/2021,Chroomonas,N6,NA,NA,NA,NA,7.5,
2007,20210910-36-873,9/10/2021,Chroomonas,N7,NA,NA,NA,NA,7.5,
2008,20210910-36-873,9/10/2021,Chroomonas,N8,NA,NA,NA,NA,7.5,
2009,20210910-36-873,9/10/2021,Chroomonas,N9,NA,NA,NA,NA,7.5,
2010,20210910-36-873,9/10/2021,Chroomonas,N10,NA,NA,NA,NA,7.5,
2011,20210910-36-873,9/10/2021,Chroomonas,N11,NA,NA,NA,NA,7.5,
2012,20210910-36-873,9/10/2021,Chroomonas,N12,NA,NA,NA,NA,7.5,
2013,20210910-36-873,9/10/2021,Chroomonas,N13,NA,NA,NA,NA,5,
2014,20210910-36-873,9/10/2021,Chroomonas,N14,NA,NA,NA,NA,7.5,
2015,20210910-36-873,9/10/2021,Chroomonas,N15,NA,NA,NA,NA,7.5,
2016,20210910-36-873,9/10/2021,Chroomonas,N16,NA,NA,NA,NA,7.5,
2017,20210910-36-873,9/10/2021,Chroomonas,N17,NA,NA,NA,NA,7.5,
2018,20210910-36-873,9/10/2021,Chroomonas,N18,NA,NA,NA,NA,5,
2019,20210910-36-873,9/10/2021,Chroomonas,N19,NA,NA,NA,NA,7.5,
2020,20210910-36-873,9/10/2021,Chroomonas,N20,NA,NA,NA,NA,7.5,
2021,20210910-36-873,9/10/2021,Cryptomonas,N1,27.5,12.5,NA,NA,NA,
2022,20210910-36-873,9/10/2021,Cryptomonas,N2,NA,NA,NA,NA,NA,
2023,20210910-36-873,9/10/2021,Cryptomonas,N3,NA,NA,NA,NA,NA,
2024,20210910-36-873,9/10/2021,Cryptomonas,N4,NA,NA,NA,NA,NA,
2025,20210910-36-873,9/10/2021,Cryptomonas,N5,NA,NA,NA,NA,NA,
2026,20210910-36-873,9/10/2021,Cryptomonas,N6,NA,NA,NA,NA,NA,
2027,20210910-36-873,9/10/2021,Cryptomonas,N7,NA,NA,NA,NA,NA,
2028,20210910-36-873,9/10/2021,Cryptomonas,N8,NA,NA,NA,NA,NA,
2029,20210910-36-873,9/10/2021,Cryptomonas,N9,NA,NA,NA,NA,NA,
2030,20210910-36-873,9/10/2021,Cryptomonas,N10,NA,NA,NA,NA,NA,
2031,20210910-36-873,9/10/2021,Cryptomonas,N11,NA,NA,NA,NA,NA,
2032,20210910-36-873,9/10/2021,Cryptomonas,N12,NA,NA,NA,NA,NA,
2033,20210910-36-873,9/10/2021,Cryptomonas,N13,NA,NA,NA,NA,NA,
2034,20210910-36-873,9/10/2021,Cryptomonas,N14,NA,NA,NA,NA,NA,
2035,20210910-36-873,9/10/2021,Cryptomonas,N15,NA,NA,NA,NA,NA,
2036,20210910-36-873,9/10/2021,Cryptomonas,N16,NA,NA,NA,NA,NA,
2037,20210910-36-873,9/10/2021,Cryptomonas,N17,NA,NA,NA,NA,NA,
2038,20210910-36-873,9/10/2021,Cryptomonas,N18,NA,NA,NA,NA,NA,
2039,20210910-36-873,9/10/2021,Cryptomonas,N19,NA,NA,NA,NA,NA,
2040,20210910-36-873,9/10/2021,Cryptomonas,N20,NA,NA,NA,NA,NA,
2041,20210910-36-873,9/10/2021,Rhodomonas,N1,17.5,10,NA,NA,NA,
2042,20210910-36-873,9/10/2021,Rhodomonas,N2,17.5,10,NA,NA,NA,
2043,20210910-36-873,9/10/2021,Rhodomonas,N3,NA,NA,NA,NA,NA,
2044,20210910-36-873,9/10/2021,Rhodomonas,N4,NA,NA,NA,NA,NA,
2045,20210910-36-873,9/10/2021,Rhodomonas,N5,NA,NA,NA,NA,NA,
2046,20210910-36-873,9/10/2021,Rhodomonas,N6,NA,NA,NA,NA,NA,
2047,20210910-36-873,9/10/2021,Rhodomonas,N7,NA,NA,NA,NA,NA,
2048,20210910-36-873,9/10/2021,Rhodomonas,N8,NA,NA,NA,NA,NA,
2049,20210910-36-873,9/10/2021,Rhodomonas,N9,NA,NA,NA,NA,NA,
2050,20210910-36-873,9/10/2021,Rhodomonas,N10,NA,NA,NA,NA,NA,
2051,20210910-36-873,9/10/2021,Rhodomonas,N11,NA,NA,NA,NA,NA,
2052,20210910-36-873,9/10/2021,Rhodomonas,N12,NA,NA,NA,NA,NA,
2053,20210910-36-873,9/10/2021,Rhodomonas,N13,NA,NA,NA,NA,NA,
2054,20210910-36-873,9/10/2021,Rhodomonas,N14,NA,NA,NA,NA,NA,
2055,20210910-36-873,9/10/2021,Rhodomonas,N15,NA,NA,NA,NA,NA,
2056,20210910-36-873,9/10/2021,Rhodomonas,N16,NA,NA,NA,NA,NA,
2057,20210910-36-873,9/10/2021,Rhodomonas,N17,NA,NA,NA,NA,NA,
2058,20210910-36-873,9/10/2021,Rhodomonas,N18,NA,NA,NA,NA,NA,
2059,20210910-36-873,9/10/2021,Rhodomonas,N19,NA,NA,NA,NA,NA,
2060,20210910-36-873,9/10/2021,Rhodomonas,N20,NA,NA,NA,NA,NA,
2061,20210910-36-873,9/10/2021,Dinobryon,N1,NA,NA,NA,NA,NA,
2062,20210910-36-873,9/10/2021,Dinobryon,N2,NA,NA,NA,NA,NA,
2063,20210910-36-873,9/10/2021,Dinobryon,N3,NA,NA,NA,NA,NA,
2064,20210910-36-873,9/10/2021,Dinobryon,N4,NA,NA,NA,NA,NA,
2065,20210910-36-873,9/10/2021,Dinobryon,N5,NA,NA,NA,NA,NA,
2066,20210910-36-873,9/10/2021,Dinobryon,N6,NA,NA,NA,NA,NA,
2067,20210910-36-873,9/10/2021,Dinobryon,N7,NA,NA,NA,NA,NA,
2068,20210910-36-873,9/10/2021,Dinobryon,N8,NA,NA,NA,NA,NA,
2069,20210910-36-873,9/10/2021,Dinobryon,N9,NA,NA,NA,NA,NA,
2070,20210910-36-873,9/10/2021,Dinobryon,N10,NA,NA,NA,NA,NA,
2071,20210910-36-873,9/10/2021,Dinobryon,N11,NA,NA,NA,NA,NA,
2072,20210910-36-873,9/10/2021,Dinobryon,N12,NA,NA,NA,NA,NA,
2073,20210910-36-873,9/10/2021,Dinobryon,N13,NA,NA,NA,NA,NA,
2074,20210910-36-873,9/10/2021,Dinobryon,N14,NA,NA,NA,NA,NA,
2075,20210910-36-873,9/10/2021,Dinobryon,N15,NA,NA,NA,NA,NA,
2076,20210910-36-873,9/10/2021,Dinobryon,N16,NA,NA,NA,NA,NA,
2077,20210910-36-873,9/10/2021,Dinobryon,N17,NA,NA,NA,NA,NA,
2078,20210910-36-873,9/10/2021,Dinobryon,N18,NA,NA,NA,NA,NA,
2079,20210910-36-873,9/10/2021,Dinobryon,N19,NA,NA,NA,NA,NA,
2080,20210910-36-873,9/10/2021,Dinobryon,N20,NA,NA,NA,NA,NA,
2081,20210910-36-873,9/10/2021,Mallomonas,N1,NA,NA,NA,NA,NA,
2082,20210910-36-873,9/10/2021,Mallomonas,N2,NA,NA,NA,NA,NA,
2083,20210910-36-873,9/10/2021,Mallomonas,N3,NA,NA,NA,NA,NA,
2084,20210910-36-873,9/10/2021,Mallomonas,N4,NA,NA,NA,NA,NA,
2085,20210910-36-873,9/10/2021,Mallomonas,N5,NA,NA,NA,NA,NA,
2086,20210910-36-873,9/10/2021,Mallomonas,N6,NA,NA,NA,NA,NA,
2087,20210910-36-873,9/10/2021,Mallomonas,N7,NA,NA,NA,NA,NA,
2088,20210910-36-873,9/10/2021,Mallomonas,N8,NA,NA,NA,NA,NA,
2089,20210910-36-873,9/10/2021,Mallomonas,N9,NA,NA,NA,NA,NA,
2090,20210910-36-873,9/10/2021,Mallomonas,N10,NA,NA,NA,NA,NA,
2091,20210910-36-873,9/10/2021,Mallomonas,N11,NA,NA,NA,NA,NA,
2092,20210910-36-873,9/10/2021,Mallomonas,N12,NA,NA,NA,NA,NA,
2093,20210910-36-873,9/10/2021,Mallomonas,N13,NA,NA,NA,NA,NA,
2094,20210910-36-873,9/10/2021,Mallomonas,N14,NA,NA,NA,NA,NA,
2095,20210910-36-873,9/10/2021,Mallomonas,N15,NA,NA,NA,NA,NA,
2096,20210910-36-873,9/10/2021,Mallomonas,N16,NA,NA,NA,NA,NA,
2097,20210910-36-873,9/10/2021,Mallomonas,N17,NA,NA,NA,NA,NA,
2098,20210910-36-873,9/10/2021,Mallomonas,N18,NA,NA,NA,NA,NA,
2099,20210910-36-873,9/10/2021,Mallomonas,N19,NA,NA,NA,NA,NA,
2100,20210910-36-873,9/10/2021,Mallomonas,N20,NA,NA,NA,NA,NA,
2101,20210910-36-873,9/10/2021,Asterionella,N1,NA,NA,NA,NA,NA,
2102,20210910-36-873,9/10/2021,Asterionella,N2,NA,NA,NA,NA,NA,
2103,20210910-36-873,9/10/2021,Asterionella,N3,NA,NA,NA,NA,NA,
2104,20210910-36-873,9/10/2021,Asterionella,N4,NA,NA,NA,NA,NA,
2105,20210910-36-873,9/10/2021,Asterionella,N5,NA,NA,NA,NA,NA,
2106,20210910-36-873,9/10/2021,Asterionella,N6,NA,NA,NA,NA,NA,
2107,20210910-36-873,9/10/2021,Asterionella,N7,NA,NA,NA,NA,NA,
2108,20210910-36-873,9/10/2021,Asterionella,N8,NA,NA,NA,NA,NA,
2109,20210910-36-873,9/10/2021,Asterionella,N9,NA,NA,NA,NA,NA,
2110,20210910-36-873,9/10/2021,Asterionella,N10,NA,NA,NA,NA,NA,
2111,20210910-36-873,9/10/2021,Asterionella,N11,NA,NA,NA,NA,NA,
2112,20210910-36-873,9/10/2021,Asterionella,N12,NA,NA,NA,NA,NA,
2113,20210910-36-873,9/10/2021,Asterionella,N13,NA,NA,NA,NA,NA,
2114,20210910-36-873,9/10/2021,Asterionella,N14,NA,NA,NA,NA,NA,
2115,20210910-36-873,9/10/2021,Asterionella,N15,NA,NA,NA,NA,NA,
2116,20210910-36-873,9/10/2021,Asterionella,N16,NA,NA,NA,NA,NA,
2117,20210910-36-873,9/10/2021,Asterionella,N17,NA,NA,NA,NA,NA,
2118,20210910-36-873,9/10/2021,Asterionella,N18,NA,NA,NA,NA,NA,
2119,20210910-36-873,9/10/2021,Asterionella,N19,NA,NA,NA,NA,NA,
2120,20210910-36-873,9/10/2021,Asterionella,N20,NA,NA,NA,NA,NA,
2121,20210910-36-873,9/10/2021,Aulacoseira,N1,185,12.5,NA,NA,NA,Sm_200
2122,20210910-36-873,9/10/2021,Aulacoseira,N2,252.5,12.5,NA,NA,NA,Lrg_200
2123,20210910-36-873,9/10/2021,Aulacoseira,N3,170,12.5,NA,NA,NA,Sm_200
2124,20210910-36-873,9/10/2021,Aulacoseira,N4,235,12.5,NA,NA,NA,Lrg_200
2125,20210910-36-873,9/10/2021,Aulacoseira,N5,230,15,NA,NA,NA,Lrg_200
2126,20210910-36-873,9/10/2021,Aulacoseira,N6,240,10,NA,NA,NA,Lrg_200
2127,20210910-36-873,9/10/2021,Aulacoseira,N7,80,12.5,NA,NA,NA,Sm_200
2128,20210910-36-873,9/10/2021,Aulacoseira,N8,65,12.5,NA,NA,NA,Sm_200
2129,20210910-36-873,9/10/2021,Aulacoseira,N9,280,15,NA,NA,NA,Lrg_200
2130,20210910-36-873,9/10/2021,Aulacoseira,N10,NA,NA,NA,NA,NA,
2131,20210910-36-873,9/10/2021,Aulacoseira,N11,NA,NA,NA,NA,NA,
2132,20210910-36-873,9/10/2021,Aulacoseira,N12,NA,NA,NA,NA,NA,
2133,20210910-36-873,9/10/2021,Aulacoseira,N13,NA,NA,NA,NA,NA,
2134,20210910-36-873,9/10/2021,Aulacoseira,N14,NA,NA,NA,NA,NA,
2135,20210910-36-873,9/10/2021,Aulacoseira,N15,NA,NA,NA,NA,NA,
2136,20210910-36-873,9/10/2021,Aulacoseira,N16,NA,NA,NA,NA,NA,
2137,20210910-36-873,9/10/2021,Aulacoseira,N17,NA,NA,NA,NA,NA,
2138,20210910-36-873,9/10/2021,Aulacoseira,N18,NA,NA,NA,NA,NA,
2139,20210910-36-873,9/10/2021,Aulacoseira,N19,NA,NA,NA,NA,NA,
2140,20210910-36-873,9/10/2021,Aulacoseira,N20,NA,NA,NA,NA,NA,
2141,20210910-36-873,9/10/2021,Centric_Diatom,N1,NA,NA,NA,NA,12.5,
2142,20210910-36-873,9/10/2021,Centric_Diatom,N2,NA,NA,NA,NA,12.5,
2143,20210910-36-873,9/10/2021,Centric_Diatom,N3,NA,NA,NA,NA,15,
2144,20210910-36-873,9/10/2021,Centric_Diatom,N4,NA,NA,NA,NA,10,
2145,20210910-36-873,9/10/2021,Centric_Diatom,N5,NA,NA,NA,NA,7.5,
2146,20210910-36-873,9/10/2021,Centric_Diatom,N6,NA,NA,NA,NA,12.5,
2147,20210910-36-873,9/10/2021,Centric_Diatom,N7,NA,NA,NA,NA,12.5,
2148,20210910-36-873,9/10/2021,Centric_Diatom,N8,NA,NA,NA,NA,10,
2149,20210910-36-873,9/10/2021,Centric_Diatom,N9,NA,NA,NA,NA,12.5,
2150,20210910-36-873,9/10/2021,Centric_Diatom,N10,NA,NA,NA,NA,12.5,
2151,20210910-36-873,9/10/2021,Centric_Diatom,N11,NA,NA,NA,NA,10,
2152,20210910-36-873,9/10/2021,Centric_Diatom,N12,NA,NA,NA,NA,12.5,
2153,20210910-36-873,9/10/2021,Centric_Diatom,N13,NA,NA,NA,NA,12.5,
2154,20210910-36-873,9/10/2021,Centric_Diatom,N14,NA,NA,NA,NA,10,
2155,20210910-36-873,9/10/2021,Centric_Diatom,N15,NA,NA,NA,NA,12.5,
2156,20210910-36-873,9/10/2021,Centric_Diatom,N16,NA,NA,NA,NA,15,
2157,20210910-36-873,9/10/2021,Centric_Diatom,N17,NA,NA,NA,NA,12.5,
2158,20210910-36-873,9/10/2021,Centric_Diatom,N18,NA,NA,NA,NA,7.5,
2159,20210910-36-873,9/10/2021,Centric_Diatom,N19,NA,NA,NA,NA,NA,
2160,20210910-36-873,9/10/2021,Centric_Diatom,N20,NA,NA,NA,NA,NA,
2161,20210910-36-873,9/10/2021,Cyclotella,N1,NA,NA,NA,NA,22.5,
2162,20210910-36-873,9/10/2021,Cyclotella,N2,NA,NA,NA,NA,20,
2163,20210910-36-873,9/10/2021,Cyclotella,N3,NA,NA,NA,NA,NA,
2164,20210910-36-873,9/10/2021,Cyclotella,N4,NA,NA,NA,NA,NA,
2165,20210910-36-873,9/10/2021,Cyclotella,N5,NA,NA,NA,NA,NA,
2166,20210910-36-873,9/10/2021,Cyclotella,N6,NA,NA,NA,NA,NA,
2167,20210910-36-873,9/10/2021,Cyclotella,N7,NA,NA,NA,NA,NA,
2168,20210910-36-873,9/10/2021,Cyclotella,N8,NA,NA,NA,NA,NA,
2169,20210910-36-873,9/10/2021,Cyclotella,N9,NA,NA,NA,NA,NA,
2170,20210910-36-873,9/10/2021,Cyclotella,N10,NA,NA,NA,NA,NA,
2171,20210910-36-873,9/10/2021,Cyclotella,N11,NA,NA,NA,NA,NA,
2172,20210910-36-873,9/10/2021,Cyclotella,N12,NA,NA,NA,NA,NA,
2173,20210910-36-873,9/10/2021,Cyclotella,N13,NA,NA,NA,NA,NA,
2174,20210910-36-873,9/10/2021,Cyclotella,N14,NA,NA,NA,NA,NA,
2175,20210910-36-873,9/10/2021,Cyclotella,N15,NA,NA,NA,NA,NA,
2176,20210910-36-873,9/10/2021,Cyclotella,N16,NA,NA,NA,NA,NA,
2177,20210910-36-873,9/10/2021,Cyclotella,N17,NA,NA,NA,NA,NA,
2178,20210910-36-873,9/10/2021,Cyclotella,N18,NA,NA,NA,NA,NA,
2179,20210910-36-873,9/10/2021,Cyclotella,N19,NA,NA,NA,NA,NA,
2180,20210910-36-873,9/10/2021,Cyclotella,N20,NA,NA,NA,NA,NA,
2181,20210910-36-873,9/10/2021,Fragilaria,N1,NA,NA,NA,NA,NA,
2182,20210910-36-873,9/10/2021,Fragilaria,N2,NA,NA,NA,NA,NA,
2183,20210910-36-873,9/10/2021,Fragilaria,N3,NA,NA,NA,NA,NA,
2184,20210910-36-873,9/10/2021,Fragilaria,N4,NA,NA,NA,NA,NA,
2185,20210910-36-873,9/10/2021,Fragilaria,N5,NA,NA,NA,NA,NA,
2186,20210910-36-873,9/10/2021,Fragilaria,N6,NA,NA,NA,NA,NA,
2187,20210910-36-873,9/10/2021,Fragilaria,N7,NA,NA,NA,NA,NA,
2188,20210910-36-873,9/10/2021,Fragilaria,N8,NA,NA,NA,NA,NA,
2189,20210910-36-873,9/10/2021,Fragilaria,N9,NA,NA,NA,NA,NA,
2190,20210910-36-873,9/10/2021,Fragilaria,N10,NA,NA,NA,NA,NA,
2191,20210910-36-873,9/10/2021,Fragilaria,N11,NA,NA,NA,NA,NA,
2192,20210910-36-873,9/10/2021,Fragilaria,N12,NA,NA,NA,NA,NA,
2193,20210910-36-873,9/10/2021,Fragilaria,N13,NA,NA,NA,NA,NA,
2194,20210910-36-873,9/10/2021,Fragilaria,N14,NA,NA,NA,NA,NA,
2195,20210910-36-873,9/10/2021,Fragilaria,N15,NA,NA,NA,NA,NA,
2196,20210910-36-873,9/10/2021,Fragilaria,N16,NA,NA,NA,NA,NA,
2197,20210910-36-873,9/10/2021,Fragilaria,N17,NA,NA,NA,NA,NA,
2198,20210910-36-873,9/10/2021,Fragilaria,N18,NA,NA,NA,NA,NA,
2199,20210910-36-873,9/10/2021,Fragilaria,N19,NA,NA,NA,NA,NA,
2200,20210910-36-873,9/10/2021,Fragilaria,N20,NA,NA,NA,NA,NA,
2201,20210910-36-873,9/10/2021,Navicula,N1,NA,NA,NA,NA,NA,
2202,20210910-36-873,9/10/2021,Navicula,N2,NA,NA,NA,NA,NA,
2203,20210910-36-873,9/10/2021,Navicula,N3,NA,NA,NA,NA,NA,
2204,20210910-36-873,9/10/2021,Navicula,N4,NA,NA,NA,NA,NA,
2205,20210910-36-873,9/10/2021,Navicula,N5,NA,NA,NA,NA,NA,
2206,20210910-36-873,9/10/2021,Navicula,N6,NA,NA,NA,NA,NA,
2207,20210910-36-873,9/10/2021,Navicula,N7,NA,NA,NA,NA,NA,
2208,20210910-36-873,9/10/2021,Navicula,N8,NA,NA,NA,NA,NA,
2209,20210910-36-873,9/10/2021,Navicula,N9,NA,NA,NA,NA,NA,
2210,20210910-36-873,9/10/2021,Navicula,N10,NA,NA,NA,NA,NA,
2211,20210910-36-873,9/10/2021,Navicula,N11,NA,NA,NA,NA,NA,
2212,20210910-36-873,9/10/2021,Navicula,N12,NA,NA,NA,NA,NA,
2213,20210910-36-873,9/10/2021,Navicula,N13,NA,NA,NA,NA,NA,
2214,20210910-36-873,9/10/2021,Navicula,N14,NA,NA,NA,NA,NA,
2215,20210910-36-873,9/10/2021,Navicula,N15,NA,NA,NA,NA,NA,
2216,20210910-36-873,9/10/2021,Navicula,N16,NA,NA,NA,NA,NA,
2217,20210910-36-873,9/10/2021,Navicula,N17,NA,NA,NA,NA,NA,
2218,20210910-36-873,9/10/2021,Navicula,N18,NA,NA,NA,NA,NA,
2219,20210910-36-873,9/10/2021,Navicula,N19,NA,NA,NA,NA,NA,
2220,20210910-36-873,9/10/2021,Navicula,N20,NA,NA,NA,NA,NA,
2221,20210910-36-873,9/10/2021,Pennate_Diatom,N1,25,5,NA,NA,NA,
2222,20210910-36-873,9/10/2021,Pennate_Diatom,N2,25,3.75,NA,NA,NA,
2223,20210910-36-873,9/10/2021,Pennate_Diatom,N3,NA,NA,NA,NA,NA,
2224,20210910-36-873,9/10/2021,Pennate_Diatom,N4,NA,NA,NA,NA,NA,
2225,20210910-36-873,9/10/2021,Pennate_Diatom,N5,NA,NA,NA,NA,NA,
2226,20210910-36-873,9/10/2021,Pennate_Diatom,N6,NA,NA,NA,NA,NA,
2227,20210910-36-873,9/10/2021,Pennate_Diatom,N7,NA,NA,NA,NA,NA,
2228,20210910-36-873,9/10/2021,Pennate_Diatom,N8,NA,NA,NA,NA,NA,
2229,20210910-36-873,9/10/2021,Pennate_Diatom,N9,NA,NA,NA,NA,NA,
2230,20210910-36-873,9/10/2021,Pennate_Diatom,N10,NA,NA,NA,NA,NA,
2231,20210910-36-873,9/10/2021,Pennate_Diatom,N11,NA,NA,NA,NA,NA,
2232,20210910-36-873,9/10/2021,Pennate_Diatom,N12,NA,NA,NA,NA,NA,
2233,20210910-36-873,9/10/2021,Pennate_Diatom,N13,NA,NA,NA,NA,NA,
2234,20210910-36-873,9/10/2021,Pennate_Diatom,N14,NA,NA,NA,NA,NA,
2235,20210910-36-873,9/10/2021,Pennate_Diatom,N15,NA,NA,NA,NA,NA,
2236,20210910-36-873,9/10/2021,Pennate_Diatom,N16,NA,NA,NA,NA,NA,
2237,20210910-36-873,9/10/2021,Pennate_Diatom,N17,NA,NA,NA,NA,NA,
2238,20210910-36-873,9/10/2021,Pennate_Diatom,N18,NA,NA,NA,NA,NA,
2239,20210910-36-873,9/10/2021,Pennate_Diatom,N19,NA,NA,NA,NA,NA,
2240,20210910-36-873,9/10/2021,Pennate_Diatom,N20,NA,NA,NA,NA,NA,
2241,20210910-36-873,9/10/2021,Synedra,N1,NA,NA,NA,NA,NA,
2242,20210910-36-873,9/10/2021,Synedra,N2,NA,NA,NA,NA,NA,
2243,20210910-36-873,9/10/2021,Synedra,N3,NA,NA,NA,NA,NA,
2244,20210910-36-873,9/10/2021,Synedra,N4,NA,NA,NA,NA,NA,
2245,20210910-36-873,9/10/2021,Synedra,N5,NA,NA,NA,NA,NA,
2246,20210910-36-873,9/10/2021,Synedra,N6,NA,NA,NA,NA,NA,
2247,20210910-36-873,9/10/2021,Synedra,N7,NA,NA,NA,NA,NA,
2248,20210910-36-873,9/10/2021,Synedra,N8,NA,NA,NA,NA,NA,
2249,20210910-36-873,9/10/2021,Synedra,N9,NA,NA,NA,NA,NA,
2250,20210910-36-873,9/10/2021,Synedra,N10,NA,NA,NA,NA,NA,
2251,20210910-36-873,9/10/2021,Synedra,N11,NA,NA,NA,NA,NA,
2252,20210910-36-873,9/10/2021,Synedra,N12,NA,NA,NA,NA,NA,
2253,20210910-36-873,9/10/2021,Synedra,N13,NA,NA,NA,NA,NA,
2254,20210910-36-873,9/10/2021,Synedra,N14,NA,NA,NA,NA,NA,
2255,20210910-36-873,9/10/2021,Synedra,N15,NA,NA,NA,NA,NA,
2256,20210910-36-873,9/10/2021,Synedra,N16,NA,NA,NA,NA,NA,
2257,20210910-36-873,9/10/2021,Synedra,N17,NA,NA,NA,NA,NA,
2258,20210910-36-873,9/10/2021,Synedra,N18,NA,NA,NA,NA,NA,
2259,20210910-36-873,9/10/2021,Synedra,N19,NA,NA,NA,NA,NA,
2260,20210910-36-873,9/10/2021,Synedra,N20,NA,NA,NA,NA,NA,
2261,20210910-36-873,9/10/2021,Aphanizomenon,N1,142.5,5,NA,NA,NA,
2262,20210910-36-873,9/10/2021,Aphanizomenon,N2,NA,NA,NA,NA,NA,
2263,20210910-36-873,9/10/2021,Aphanizomenon,N3,NA,NA,NA,NA,NA,
2264,20210910-36-873,9/10/2021,Aphanizomenon,N4,NA,NA,NA,NA,NA,
2265,20210910-36-873,9/10/2021,Aphanizomenon,N5,NA,NA,NA,NA,NA,
2266,20210910-36-873,9/10/2021,Aphanizomenon,N6,NA,NA,NA,NA,NA,
2267,20210910-36-873,9/10/2021,Aphanizomenon,N7,NA,NA,NA,NA,NA,
2268,20210910-36-873,9/10/2021,Aphanizomenon,N8,NA,NA,NA,NA,NA,
2269,20210910-36-873,9/10/2021,Aphanizomenon,N9,NA,NA,NA,NA,NA,
2270,20210910-36-873,9/10/2021,Aphanizomenon,N10,NA,NA,NA,NA,NA,
2271,20210910-36-873,9/10/2021,Aphanizomenon,N11,NA,NA,NA,NA,NA,
